"PO_ID","BP_COMPANY_NAME","RESP_BP_ID","NET_AMOUNT","CHANGED_AT","GROSS_AMOUNT","LIFECYCLE_STATUS","APPROVAL_STATUS","CONFIRM_STATUS","ORDERING_STATUS","INVOICING_STATUS","TEXT_NOTE_PO","TAX_AMOUNT","CREATED_AT","CURRENCY_CODE"
"300000937","Panorama Studios","100000050","5357.93","07/26/2020, 00:00:00","6375.94","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000937 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","1018.01","09/28/2026, 00:00:00","EUR"
"300000938","AVANTEL","100000054","4549","07/27/2020, 00:00:00","5413.31","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000938 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","864.31","02/09/2019, 00:00:00","EUR"
"300000939","C.R.T.U.","100000075","2759","07/28/2020, 00:00:00","3283.21","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000939 --- HT-1102 is a phantastic product! ... with "Umlauts" ä Ä ü Ü ö Ö ß","524.21","11/27/2027, 00:00:00","EUR"
"300000940","Talpa","100000049","13834.53","05/15/2023, 00:00:00","16463.09","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000940 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","2628.56","05/15/2023, 00:00:00","EUR"
"300000941","Siwusha","100000088","3745","05/15/2023, 00:00:00","4456.55","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000941 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","711.55","05/15/2023, 00:00:00","EUR"
"300000942","Telecomunicaciones Star","100000055","1738.8","05/15/2023, 00:00:00","2069.17","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000942 <script language="javascript" type="text/javascript"> document.write('<table>'); document.write('<tr>');document.write('<td>JStest-HT-1022</td>'); document.write('</tr>'); document.write('</table>'); </script>","330.37","05/15/2023, 00:00:00","EUR"
"300000943","Pear Computing Services","100000056","1939.9","05/15/2023, 00:00:00","2308.48","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000943 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","368.58","05/15/2023, 00:00:00","EUR"
"300000944","Anav Ideon","100000060","5263","08/02/2020, 00:00:00","6262.97","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000944 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 5</td></tr></table></body></html>","999.97","05/22/2022, 00:00:00","EUR"
"300000945","African Gold And Diamond Corporation","100000082","3344.6","08/03/2020, 00:00:00","3980.08","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000945 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","635.48","06/10/2026, 00:00:00","EUR"
"300000946","Alpine Systems","100000057","2064.9","05/15/2023, 00:00:00","2457.23","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000946 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","392.33","05/15/2023, 00:00:00","EUR"
"300000947","Robert Brown Entertainment","100000061","1290","08/05/2020, 00:00:00","1535.1","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000947 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 2</td></tr></table></body></html>","245.1","10/08/2024, 00:00:00","EUR"
"300000948","Telecomunicaciones Star","100000055","8066.9","08/06/2020, 00:00:00","9599.61","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000948 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","1532.71","06/02/2022, 00:00:00","EUR"
"300000949","Danish Fish Trading Company","100000089","18782","08/07/2020, 00:00:00","22350.58","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000949 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 8</td></tr></table></body></html>","3568.58","01/07/2023, 00:00:00","EUR"
"300000950","Getränkegroßhandel Janssen","100000069","44886","08/08/2020, 00:00:00","53414.34","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000950 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 10</td></tr></table></body></html>","8528.34","10/30/2027, 00:00:00","EUR"
"300000951","DelBont Industries","100000048","10259.3","08/09/2020, 00:00:00","12208.56","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000951 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 10</td></tr></table></body></html>","1949.26","10/27/2018, 00:00:00","EUR"
"300000952","Florida Holiday Company","100000067","8816","05/15/2023, 00:00:00","10491.04","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000952 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 8</td></tr></table></body></html>","1675.04","05/15/2023, 00:00:00","EUR"
"300000953","PC Gym Tec","100000079","394.96","08/11/2020, 00:00:00","470","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000953 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 5</td></tr></table></body></html>","75.04","01/11/2021, 00:00:00","EUR"
"300000954","Alpine Systems","100000057","2315.6","08/12/2020, 00:00:00","2755.56","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000954 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 5</td></tr></table></body></html>","439.96","10/30/2018, 00:00:00","EUR"
"300000955","Telecomunicaciones Star","100000055","11035.6","08/13/2020, 00:00:00","13132.36","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000955 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","2096.76","08/25/2019, 00:00:00","EUR"
"300000956","SAP","100000046","2441","08/14/2020, 00:00:00","2904.79","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000956 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","463.79","01/08/2020, 00:00:00","EUR"
"300000957","PicoBit","100000083","1978.6","08/15/2020, 00:00:00","2354.54","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000957 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 8</td></tr></table></body></html>","375.94","12/28/2020, 00:00:00","EUR"
"300000958","Panorama Studios","100000050","3652.95","08/16/2020, 00:00:00","4347.01","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000958 --- HT-1102 is a phantastic product! ... with "Umlauts" ä Ä ü Ü ö Ö ß","694.06","01/19/2019, 00:00:00","EUR"
"300000959","Pateu","100000065","796","08/17/2020, 00:00:00","947.24","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000959 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","151.24","07/11/2022, 00:00:00","EUR"
"300000960","Asia High tech","100000052","23113","08/18/2020, 00:00:00","27504.47","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000960 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","4391.47","09/21/2028, 00:00:00","EUR"
"300000961","Japan Insurance Partner","100000080","212","05/15/2023, 00:00:00","252.28","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000961 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","40.28","05/15/2023, 00:00:00","EUR"
"300000962","JaTeCo","100000070","90889","08/20/2020, 00:00:00","108157.91","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000962 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","17268.91","10/20/2023, 00:00:00","EUR"
"300000963","Quimica Madrilenos","100000068","16347","08/21/2020, 00:00:00","19452.93","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000963 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","3105.93","09/07/2021, 00:00:00","EUR"
"300000964","Vente Et Réparation de Ordinateur","100000072","4893","08/22/2020, 00:00:00","5822.67","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000964 --- HT-1102 is a phantastic product! ... with "Umlauts" ä Ä ü Ü ö Ö ß","929.67","02/19/2022, 00:00:00","EUR"
"300000965","Florida Holiday Company","100000067","11661","08/23/2020, 00:00:00","13876.59","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000965 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","2215.59","08/31/2020, 00:00:00","EUR"
"300000966","Tessile Casa Di Roma","100000071","51007","08/24/2020, 00:00:00","60698.33","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000966 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","9691.33","02/22/2028, 00:00:00","EUR"
"300000967","Pateu","100000065","718","05/15/2023, 00:00:00","854.42","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000967 <script language="javascript" type="text/javascript"> document.write('<table>'); document.write('<tr>');document.write('<td>JStest-HT-9996</td>'); document.write('</tr>'); document.write('</table>'); </script>","136.42","05/15/2023, 00:00:00","EUR"
"300000968","Compostela","100000064","2564","08/26/2020, 00:00:00","3051.16","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000968 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","487.16","04/08/2021, 00:00:00","EUR"
"300000969","HEPA Tec","100000059","6185.2","08/27/2020, 00:00:00","7360.39","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000969 --- HT-1102 is a phantastic product! ... with "Umlauts" ä Ä ü Ü ö Ö ß","1175.19","08/21/2026, 00:00:00","EUR"
"300000970","Becker Berlin","100000047","7808.95","05/15/2023, 00:00:00","9292.66","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000970 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","1483.71","05/15/2023, 00:00:00","EUR"
"300000971","Danish Fish Trading Company","100000089","4215","08/29/2020, 00:00:00","5015.85","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000971 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","800.85","08/24/2020, 00:00:00","EUR"
"300000972","Developement Para O Governo","100000073","2961","08/30/2020, 00:00:00","3523.59","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000972 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 2</td></tr></table></body></html>","562.59","07/07/2022, 00:00:00","EUR"
"300000973","DelBont Industries","100000048","8149.69","05/15/2023, 00:00:00","9698.13","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000973 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","1548.44","05/15/2023, 00:00:00","EUR"
"300000974","Panorama Studios","100000050","5140.92","05/15/2023, 00:00:00","6117.69","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000974 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","976.77","05/15/2023, 00:00:00","EUR"
"300000975","Indian IT Trading Company","100000085","1914","09/02/2020, 00:00:00","2277.66","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000975 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 10</td></tr></table></body></html>","363.66","04/09/2026, 00:00:00","EUR"
"300000976","Developement Para O Governo","100000073","17020","09/03/2020, 00:00:00","20253.8","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000976 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 10</td></tr></table></body></html>","3233.8","08/23/2028, 00:00:00","EUR"
"300000977","Russian Electronic Trading Company","100000066","6366","09/04/2020, 00:00:00","7575.54","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000977 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 8</td></tr></table></body></html>","1209.54","10/31/2026, 00:00:00","EUR"
"300000978","Becker Berlin","100000047","3962.96","09/05/2020, 00:00:00","4715.92","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000978 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 5</td></tr></table></body></html>","752.96","09/21/2019, 00:00:00","EUR"
"300000979","Mexican Oil Trading Company","100000062","6595","09/06/2020, 00:00:00","7848.05","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000979 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 5</td></tr></table></body></html>","1253.05","12/09/2020, 00:00:00","EUR"
"300000980","Japan Insurance Partner","100000080","410","09/07/2020, 00:00:00","487.9","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000980 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","77.9","02/26/2023, 00:00:00","EUR"
"300000981","Pateu","100000065","1136","09/08/2020, 00:00:00","1351.84","In Progress","Approved","Sent","Initial","Initial","EPM DG: PO ID 0300000981 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","215.84","09/06/2028, 00:00:00","EUR"
"300000982","Jologa","100000076","7189","09/09/2020, 00:00:00","8554.91","Closed","Approved","Confirmed","Delivered","Invoiced","EPM DG: PO ID 0300000982 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 8</td></tr></table></body></html>","1365.91","08/02/2027, 00:00:00","EUR"
"300000983","Compostela","100000064","4775","09/10/2020, 00:00:00","5682.25","Rejected","Rejected","Initial","Initial","Initial","EPM DG: PO ID 0300000983 --- HT-1102 is a phantastic product! ... with "Umlauts" ä Ä ü Ü ö Ö ß","907.25","04/13/2025, 00:00:00","EUR"
"300000984","Russian Electronic Trading Company","100000066","3168","09/11/2020, 00:00:00","3769.92","Cancelled","Approved","Cancelled","Initial","Initial","EPM DG: PO ID 0300000984 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 3</td></tr></table></body></html>","601.92","06/10/2023, 00:00:00","EUR"
"300000985","PicoBit","100000083","2176","09/12/2020, 00:00:00","2589.45","In Progress","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000985 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 7</td></tr></table></body></html>","413.45","05/29/2025, 00:00:00","EUR"
"300000986","JaTeCo","100000070","45407","09/13/2020, 00:00:00","54034.33","Cancelled","Approved","Initial","Initial","Initial","EPM DG: PO ID 0300000986 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 4</td></tr></table></body></html>","8627.33","06/22/2021, 00:00:00","EUR"
"300000987","JaTeCo","100000070","90889","09/14/2020, 00:00:00","108157.91","New","Initial","Initial","Initial","Initial","EPM DG: PO ID 0300000987 <html><body><b>PO Items : </b><table id="tab1"><tr><td>Total Number of Items : </td><td> 9</td></tr></table></body></html>","17268.91","07/17/2027, 00:00:00","EUR"
